"PMID"	"Title"	"YearPubmed"	"MonthPubmed"	"DayPubmed"	"Date"	"country"	"iso"	"chloroquine"	"hydroxychloroquine"	"remdesivir"	"ritonavir"	"lopinavir"	"favipiravir"	"azithromycin"	"tocilizumab"	"antivirals"	"interferon"	"antibodies"	"vaccine"	"Inst"	"lat"	"long"
"150"	32004066	"Novel Wuhan (2019-nCoV) Coronavirus."	2020	2	1	2020-02-01	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"151"	32269087	"Novel Coronavirus Infection in Newborn Babies Under 28 Days in China."	2020	4	10	2020-04-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"152"	32160942	"Novel coronavirus disease (COVID-19) outbreak: Now is the time to refresh pandemic plans."	2020	3	13	2020-03-13	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"153"	32269084	"No Association of COVID-19 transmission with temperature or UV radiation in Chinese cities."	2020	4	10	2020-04-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"154"	32161414	"Nigeria responds to COVID-19; first case detected in sub-Saharan Africa."	2020	3	13	2020-03-13	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"155"	32229574	"News Feature: Avoiding pitfalls in the pursuit of a COVID-19 vaccine."	2020	4	2	2020-04-02	""	""	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"156"	32238504	"Neurologists and Covid-19: A note on courage in a time of uncertainty."	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"157"	32227916	"Nano Research for COVID-19."	2020	4	2	2020-04-02	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"158"	32198275	"More awareness is needed for severe acute respiratory syndrome coronavirus 2019 transmission through exhaled air during non-invasive respiratory support: experience from China."	2020	3	22	2020-03-22	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"159"	32259129	"Metronidazole; a Potential Novel Addition to the COVID-19 Treatment Regimen."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"160"	32243846	"Message from the Editor: Stem Cell Science in the Time of COVID-19."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"161"	32246119	"Mentoring during the COVID-19 pandemic."	2020	4	5	2020-04-05	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"162"	32243779	"Medicine: before COVID-19, and after."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"163"	31986242	"Medical Journals and the 2019-nCoV Outbreak."	2020	1	28	2020-01-28	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"164"	32151320	"Managing neonates with respiratory failure due to SARS-CoV-2."	2020	3	11	2020-03-11	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"165"	32197238	"Managing Cancer Care During the COVID-19 Pandemic: Agility and Collaboration Toward a Common Goal."	2020	3	21	2020-03-21	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"166"	32197238	"Managing Cancer Care During the COVID-19 Pandemic: Agility and Collaboration Toward a Common Goal."	2020	3	21	2020-03-21	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"167"	32272113	"Management of Patients with Crohn's Disease and Ulcerative Colitis During the COVID-19 Pandemic: Results of an International Meeting."	2020	4	10	2020-04-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"168"	32289517	"LUNG CANCER SURGICAL MANAGEMENT DURING THE OUTBREAK OF COVID-19."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"169"	32283153	"Low-dose corticosteroid therapy does not delay viral clearance in patients with COVID-1."	2020	4	14	2020-04-14	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"170"	32243566	"Los derechos humanos de los niños con discapacidad durante emergencias sanitarias: el desafío de COVID-19."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"171"	32273604	"Lopinavir-ritonavir in severe COVID-19."	2020	4	11	2020-04-11	""	""	0	0	0	1	0	0	0	0	1	0	0	0	""	NA	NA
"172"	32220989	"Looking after yourself and others."	2020	3	30	2020-03-30	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"173"	32242111	"Lockdown in Italy: personal stories of doing science during the COVID-19 quarantine."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"174"	32142979	"Li Wenliang, a face to the frontline healthcare worker. The first doctor to notify the emergence of the SARS-CoV-2, (COVID-19), outbreak."	2020	3	7	2020-03-07	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"175"	32233443	"Letter to the Editor."	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"176"	32171807	"Letter from the Editor: Occupational skin disease among healthcare workers during the Coronavirus (COVID-19) epidemic."	2020	3	17	2020-03-17	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"177"	32267769	"Legal aspects of COVID-19 pandemic management for community nurses."	2020	4	9	2020-04-09	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"178"	32022370	"Learning from the Past: Possible Urgent Prevention and Treatment Options for Severe Acute Respiratory Infections Caused by 2019-nCoV."	2020	2	6	2020-02-06	""	""	0	0	1	0	0	0	0	0	1	0	0	0	""	NA	NA
"179"	32134381	"Lack of Vertical Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, China."	2020	3	7	2020-03-07	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"180"	32201338	"Lack of SARS-CoV-2 RNA environmental contamination in a tertiary referral hospital for infectious diseases in Northern Italy."	2020	3	24	2020-03-24	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"181"	32161408	"Lack of maternal-fetal SARS-CoV-2 transmission."	2020	3	13	2020-03-13	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"182"	32046815	"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020."	2020	2	13	2020-02-13	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"183"	32268125	"Keeping the Wheels of the Scientific Endeavor Turning during the COVID-19 Pandemic."	2020	4	9	2020-04-09	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"184"	32253325	"Journal Flexibility in the Troubling Times of COVID-19."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"185"	32288941	"Japan ECMOnet for COVID-19: telephone consultations for cases with severe respiratory failure caused by COVID-19."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"186"	32160345	"ISUOG Interim Guidance on 2019 novel coronavirus infection during pregnancy and puerperium: information for healthcare professionals."	2020	3	12	2020-03-12	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"187"	32281766	"Is There a Role for Tissue Plasminogen Activator (tPA) as a Novel Treatment for Refractory COVID-19 Associated Acute Respiratory Distress Syndrome (ARDS)?"	2020	4	14	2020-04-14	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"188"	32227844	"Is Regional Anesthesia Enough Safe in Suspected or Confirmed COVID-19 Patients?"	2020	4	2	2020-04-02	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"189"	32287797	"Is it super-spreading?"	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"190"	32276259	"Introduction. On pandemics: the impact of COVID-19 on the practice of neurosurgery."	2020	4	11	2020-04-11	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"191"	32143502	"Insights into the Recent 2019 Novel Coronavirus (SARS-CoV-2) in Light of Past Human Coronavirus Outbreaks."	2020	3	8	2020-03-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"192"	32191689	"Initial Investigation of Transmission of COVID-19 Among Crew Members During Quarantine of a Cruise Ship - Yokohama, Japan, February 2020."	2020	3	20	2020-03-20	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"193"	32243267	"Initial ELSO Guidance Document: ECMO for COVID-19 Patients with Severe Cardiopulmonary Failure."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"194"	32163030	"Indirect Virus Transmission in Cluster of COVID-19 Cases, Wenzhou, China, 2020."	2020	3	13	2020-03-13	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"195"	32113494	"Indian pharma threatened by COVID-19 shutdowns in China."	2020	3	3	2020-03-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"196"	32284092	"Inactivation of Severe Acute Respiratory Syndrome Coronavirus 2 by WHO-Recommended Hand Rub Formulations and Alcohols."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"197"	32220991	"In other Covid-19 news."	2020	3	30	2020-03-30	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"198"	32245859	"In other covid-19 news."	2020	4	5	2020-04-05	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"199"	32238430	"Imaging clinic operations in the times of COVID-19: Strategies, Precautions and Experiences."	2020	4	3	2020-04-03	"Australia"	"AU"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"200"	32238430	"Imaging clinic operations in the times of COVID-19: Strategies, Precautions and Experiences."	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"201"	32273621	"If a coronavirus vaccine arrives, can the world make enough?"	2020	4	11	2020-04-11	""	""	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"202"	32207679	"Identifying Locations with Possible Undetected Imported Severe Acute Respiratory Syndrome Coronavirus 2 Cases by Using Importation Predictions."	2020	3	25	2020-03-25	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"203"	32187007	"Identifying and Interrupting Superspreading Events-Implications for Control of Severe Acute Respiratory Syndrome Coronavirus 2."	2020	3	19	2020-03-19	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"204"	32288506	"ICER's timelines for assessments extended due to COVID-19."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"205"	32231171	"Hypertension and its severity or mortality in Coronavirus Disease 2019 (COVID-19): a pooled analysis."	2020	4	2	2020-04-02	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"206"	32287807	"How well prepared are we?"	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"207"	32113495	"How to fight an infodemic."	2020	3	3	2020-03-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"208"	32273618	"How does COVID-19 kill? Uncertainty is hampering doctors' ability to choose treatments."	2020	4	11	2020-04-11	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"209"	32284558	"How COVID-19 could ruin weather forecasts and climate records."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"210"	32255761	"High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"211"	32149770	"High-throughput sequencing for confirmation of suspected 2019-nCoV infection identified by fluorescence quantitative polymerase chain reaction."	2020	3	10	2020-03-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"212"	32217900	"High-Resolution Computed Tomography Manifestations of 5 Pediatric Patients With 2019 Novel Coronavirus."	2020	3	29	2020-03-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"213"	32283903	"Global thread of COVID 19 and evacuation of the citizens of different countries."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"214"	32247324	"Global coalition to accelerate COVID-19 clinical research in resource-limited settings."	2020	4	6	2020-04-06	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"215"	32241075	"General practice, COVID-19 and living with uncertainty"	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"216"	32250094	"Gastrointestinal symptoms as the first, atypical indication of SARS-CoV-2 infection."	2020	4	7	2020-04-07	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"217"	32277171	"For Ebola in the Democratic Republic of the Congo, the end will have to wait."	2020	4	12	2020-04-12	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"218"	32271867	"Food Safety and COVID-19."	2020	4	10	2020-04-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"219"	32210377	"Five tips for moving teaching online as COVID-19 takes hold."	2020	3	27	2020-03-27	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"220"	32264667	"First impact on services and their preparation. &quot;Instant paper from the field&quot; on rehabilitation answers to the Covid-19 emergency."	2020	4	9	2020-04-09	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"221"	32156327	"First cases of coronavirus disease 2019 (COVID-19) in the WHO European Region, 24 January to 21 February 2020."	2020	3	12	2020-03-12	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"222"	32070465	"First cases of coronavirus disease 2019 (COVID-19) in France: surveillance, investigations and control measures, January 2020."	2020	2	20	2020-02-20	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"223"	32223768	"Fast nosocomial spread of SARS-CoV2 in a French geriatric unit Lyon Study Group on Covid-19 infection."	2020	4	1	2020-04-01	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"224"	32216634	"Faith, Politics and the COVID-19 Pandemic: The Turkish Response."	2020	3	29	2020-03-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"225"	32187459	"Facing Covid-19 in Italy - Ethics, Logistics, and Therapeutics on the Epidemic's Front Line."	2020	3	19	2020-03-19	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"226"	32243266	"Extracorporeal Membrane Oxygenation for Coronavirus Disease 2019 in Shanghai, China."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"227"	32241097	"Expert opinion of the Working Group on Echocardiography of the Polish Cardiac Society on performing echocardiographic examinations during COVID-19 pandemic."	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"228"	32232230	"Experience of Diagnosing and Managing Patients in Oral Maxillofacial Surgery during the Prevention and Control Period of the New Coronavirus Pneumonia."	2020	4	2	2020-04-02	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"229"	32202641	"Exercising Heart and Head in Managing Coronavirus Disease 2019 in Wuhan."	2020	3	24	2020-03-24	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"230"	32191691	"Evaluation of the Effectiveness of Surveillance and Containment Measures for the First 100 Patients with COVID-19 in Singapore - January 2-February 29, 2020."	2020	3	20	2020-03-20	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"231"	32276721	"Ethical practice during the COVID-19 pandemic."	2020	4	12	2020-04-12	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"232"	32224276	"Ethical Outpatient Dermatology Care During the Coronavirus (COVID-19) Pandemic."	2020	4	1	2020-04-01	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"233"	32234121	"Estimating the infection and case fatality ratio for coronavirus disease (COVID-19) using age-adjusted data from the outbreak on the Diamond Princess cruise ship, February 2020."	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"234"	32168464	"Estimating Risk for Death from 2019 Novel Coronavirus Disease, China, January-February 2020."	2020	3	14	2020-03-14	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"235"	32131908	"Escalating infection control response to the rapidly evolving epidemiology of the Coronavirus disease 2019 (COVID-19) due to SARS-CoV-2 in Hong Kong."	2020	3	7	2020-03-07	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"236"	32168465	"Epidemiology of 2019 Novel Coronavirus Disease-19 in Gansu Province, China, 2020."	2020	3	14	2020-03-14	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"237"	31986259	"Emerging understandings of 2019-nCoV."	2020	1	28	2020-01-28	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"238"	32234728	"EMA advice on the use of NSAIDs for Covid-19."	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"239"	32222165	"Efforts escalate to protect homeless people from COVID-19 in UK."	2020	3	31	2020-03-31	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"240"	32046816	"Effectiveness of airport screening at detecting travellers infected with novel coronavirus (2019-nCoV)."	2020	2	13	2020-02-13	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"241"	32266767	"EDITORIAL: COVID-19 and Anxiety and Depression in 2020."	2020	4	9	2020-04-09	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"242"	32276260	"Editorial. Response to COVID-19 in Chinese neurosurgery and beyond."	2020	4	11	2020-04-11	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"243"	32259011	"Editorial."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"244"	32176775	"Editorial Concern-Possible Reporting of the Same Patients With COVID-19 in Different Reports."	2020	3	17	2020-03-17	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"245"	32096566	"Early phylogenetic estimate of the effective reproduction number of SARS-CoV-2."	2020	2	26	2020-02-26	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"246"	32197059	"Early Introduction of Severe Acute Respiratory Syndrome Coronavirus 2 into Europe."	2020	3	21	2020-03-21	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"247"	32149037	"Early Epidemiological and Clinical Characteristics of 28 Cases of Coronavirus Disease in South Korea."	2020	3	10	2020-03-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"248"	32287799	"Drug trials under way."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"249"	32179860	"Don't rush to deploy COVID-19 vaccines and drugs without sufficient safety guarantees."	2020	3	18	2020-03-18	""	""	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"250"	32282993	"DOACs and 'newer' haemophilia therapies in COVID-19."	2020	4	14	2020-04-14	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"251"	32127123	"Differential diagnosis of illness in patients under investigation for the novel coronavirus (SARS-CoV-2), Italy, February 2020."	2020	3	5	2020-03-05	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"252"	32209888	"Diagnosis and Treatment Plan for COVID-19 (Trial Version 6)."	2020	3	27	2020-03-27	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"253"	32223179	"Diagnosing COVID-19: The Disease and Tools for Detection."	2020	4	1	2020-04-01	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"254"	32074516	"Development of Genetic Diagnostic Methods for Novel Coronavirus 2019 (nCoV-2019) in Japan."	2020	2	20	2020-02-20	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"255"	32247384	"Developing antibody tests for SARS-CoV-2."	2020	4	6	2020-04-06	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"256"	32271726	"Detection of SARS-CoV-2 Among Residents and Staff Members of an Independent and Assisted Living Community for Older Adults - Seattle, Washington, 2020."	2020	4	10	2020-04-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"257"	32150527	"Detection of Novel Coronavirus by RT-PCR in Stool Specimen from Asymptomatic Child, China."	2020	3	10	2020-03-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"258"	32255475	"Denominator matters in estimating COVID-19 mortality rates."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"259"	32289437	"Delivering High-Quality Vascular Care via Telehealth during the COVID-19 Pandemic."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"260"	32287787	"Deadly unknowns."	2020	4	15	2020-04-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"261"	32100024	"De-isolating COVID-19 Suspect Cases: A Continuing Challenge."	2020	2	27	2020-02-27	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"262"	31986258	"Data sharing and outbreaks: best practice exemplified."	2020	1	28	2020-01-28	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"263"	32275296	"Data Error in Viewpoint on COVID-19 in Italy."	2020	4	11	2020-04-11	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"264"	32259127	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 25, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"265"	32259126	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 23, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"266"	32259124	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 22, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"267"	32259123	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 17, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"268"	32259121	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 16, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"269"	32259120	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 15, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"270"	32259119	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 14, 2020."	2020	4	8	2020-04-08	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"271"	32232213	"Daily Situation Report on Coronavirus disease (COVID-19) in Iran; March 13, 2020."	2020	4	2	2020-04-02	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"272"	32238976	"Cytokine storms in COVID-19 cases?"	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"273"	32083328	"COVID-2019: The role of the nsp2 and nsp3 in its pathogenesis."	2020	2	23	2020-02-23	""	""	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"274"	32165426	"Covid-19: WHO declares pandemic because of &quot;alarming levels&quot; of spread, severity, and inaction."	2020	3	14	2020-03-14	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"275"	32217607	"Covid-19: what treatments are being investigated?"	2020	3	29	2020-03-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"276"	32265341	"Covid-19: What is the evidence for cloth masks?"	2020	4	9	2020-04-09	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"277"	32061313	"COVID-19: what is next for public health?"	2020	2	18	2020-02-18	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"278"	32220829	"Covid-19: what do trainees need to know?"	2020	3	30	2020-03-30	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"279"	32238350	"Covid-19: Use radiotherapy only if &quot;unavoidable,&quot; says NICE."	2020	4	3	2020-04-03	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"280"	32241073	"COVID-19: Uncharted waters"	2020	4	4	2020-04-04	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"281"	32269034	"Covid-19: Trump threatens to stop funding WHO amid &quot;China-centric&quot; claims."	2020	4	10	2020-04-10	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"282"	32184209	"Covid-19: trainees will not move jobs in April."	2020	3	19	2020-03-19	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"283"	32145772	"COVID-19: too little, too late?"	2020	3	9	2020-03-09	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"284"	32157235	"COVID-19: time for WHO to reconsider its stance towards Taiwan."	2020	3	12	2020-03-12	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"285"	32192247	"Covid-19: The right amount of wolf."	2020	3	21	2020-03-21	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"286"	32171075	"COVID-19: the medium is the message."	2020	3	15	2020-03-15	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"287"	32245847	"Covid-19: the crisis of personal protective equipment in the US."	2020	4	5	2020-04-05	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
